datetime,date,hour,time_period,day_of_week,month,is_weekend,season,is_holiday,weather_condition,temperature_c,humidity_percent,wind_speed_m_s,visibility_m,solar_radiation_mj_m2,rainfall_mm,snowfall_cm,rented_bike_count
2018-05-12 21:00:00,2018-05-12,21,Late night,Saturday,5,1,Spring,0,Rain,15.8,97,0.6,1930,0.0,0.5,0.0,25
2018-05-12 22:00:00,2018-05-12,22,Late night,Saturday,5,1,Spring,0,Rain,15.8,98,0.4,1790,0.0,1.5,0.0,30
2018-05-12 23:00:00,2018-05-12,23,Late night,Saturday,5,1,Spring,0,Rain,15.8,98,1.6,2350,0.0,1.0,0.0,50
2018-05-13 00:00:00,2018-05-13,0,Night,Sunday,5,1,Spring,0,Rain,15.5,97,1.5,1810,0.0,0.5,0.0,145
2018-05-13 01:00:00,2018-05-13,1,Night,Sunday,5,1,Spring,0,Rain,15.1,97,1.7,1730,0.0,0.2,0.0,178
2018-05-13 02:00:00,2018-05-13,2,Night,Sunday,5,1,Spring,0,Rain,14.5,97,2.9,3590,0.0,0.1,0.0,189
2018-05-13 03:00:00,2018-05-13,3,Night,Sunday,5,1,Spring,0,Rain,14.2,98,1.5,1350,0.0,0.2,0.0,141
2018-05-13 04:00:00,2018-05-13,4,Night,Sunday,5,1,Spring,0,Dry,13.8,98,2.9,270,0.0,0.0,0.0,83
2018-05-13 05:00:00,2018-05-13,5,Night,Sunday,5,1,Spring,0,Dry,13.5,98,0.8,1050,0.0,0.0,0.0,72
2018-05-13 06:00:00,2018-05-13,6,Morning,Sunday,5,1,Spring,0,Dry,13.5,98,0.4,2510,0.01,0.0,0.0,139
2018-05-13 07:00:00,2018-05-13,7,Morning,Sunday,5,1,Spring,0,Dry,13.7,98,1.6,4680,0.1,0.0,0.0,220
2018-05-13 08:00:00,2018-05-13,8,Morning,Sunday,5,1,Spring,0,Dry,14.1,98,1.3,8340,0.26,0.0,0.0,397
2018-05-13 09:00:00,2018-05-13,9,Morning,Sunday,5,1,Spring,0,Dry,14.8,95,1.0,9860,0.53,0.0,0.0,579
2018-05-13 10:00:00,2018-05-13,10,Morning,Sunday,5,1,Spring,0,Dry,15.2,88,2.2,10900,0.55,0.0,0.0,716
2018-05-13 11:00:00,2018-05-13,11,Morning,Sunday,5,1,Spring,0,Dry,16.4,78,1.6,12090,1.37,0.0,0.0,993
2018-05-13 12:00:00,2018-05-13,12,Afternoon,Sunday,5,1,Spring,0,Dry,18.3,65,1.2,14890,2.4,0.0,0.0,1434
2018-05-13 13:00:00,2018-05-13,13,Afternoon,Sunday,5,1,Spring,0,Dry,19.1,65,1.9,11450,2.26,0.0,0.0,1839
2018-05-13 14:00:00,2018-05-13,14,Afternoon,Sunday,5,1,Spring,0,Dry,19.7,64,2.9,9290,1.99,0.0,0.0,2055
2018-05-13 15:00:00,2018-05-13,15,Afternoon,Sunday,5,1,Spring,0,Dry,19.7,63,2.5,9410,2.01,0.0,0.0,2329
2018-05-13 16:00:00,2018-05-13,16,Afternoon,Sunday,5,1,Spring,0,Dry,19.5,65,2.9,8570,1.97,0.0,0.0,2379
2018-05-13 17:00:00,2018-05-13,17,Evening,Sunday,5,1,Spring,0,Dry,19.4,63,2.6,10990,1.61,0.0,0.0,2410
2018-05-13 18:00:00,2018-05-13,18,Evening,Sunday,5,1,Spring,0,Dry,19.0,66,1.3,11110,0.95,0.0,0.0,2338
2018-05-13 19:00:00,2018-05-13,19,Evening,Sunday,5,1,Spring,0,Dry,17.6,73,2.0,8860,0.34,0.0,0.0,2023
2018-05-13 20:00:00,2018-05-13,20,Evening,Sunday,5,1,Spring,0,Dry,15.6,81,2.3,8270,0.02,0.0,0.0,1714
2018-05-13 21:00:00,2018-05-13,21,Late night,Sunday,5,1,Spring,0,Dry,14.1,86,0.9,5350,0.0,0.0,0.0,1571
2018-05-13 22:00:00,2018-05-13,22,Late night,Sunday,5,1,Spring,0,Dry,13.5,87,2.2,4330,0.0,0.0,0.0,1155
2018-05-13 23:00:00,2018-05-13,23,Late night,Sunday,5,1,Spring,0,Dry,13.0,89,1.3,3260,0.0,0.0,0.0,814
2018-05-14 00:00:00,2018-05-14,0,Night,Monday,5,0,Spring,0,Dry,12.7,89,1.2,3400,0.0,0.0,0.0,581
2018-05-14 01:00:00,2018-05-14,1,Night,Monday,5,0,Spring,0,Dry,12.4,94,1.3,3070,0.0,0.0,0.0,377
2018-05-14 02:00:00,2018-05-14,2,Night,Monday,5,0,Spring,0,Dry,12.1,94,1.6,1910,0.0,0.0,0.0,241
2018-05-14 03:00:00,2018-05-14,3,Night,Monday,5,0,Spring,0,Dry,11.9,95,1.5,1800,0.0,0.0,0.0,167
2018-05-14 04:00:00,2018-05-14,4,Night,Monday,5,0,Spring,0,Dry,11.9,94,1.3,2100,0.0,0.0,0.0,121
2018-05-14 05:00:00,2018-05-14,5,Night,Monday,5,0,Spring,0,Dry,11.9,93,0.8,2410,0.0,0.0,0.0,199
2018-05-14 06:00:00,2018-05-14,6,Morning,Monday,5,0,Spring,0,Dry,12.1,89,0.3,2520,0.02,0.0,0.0,552
2018-05-14 07:00:00,2018-05-14,7,Morning,Monday,5,0,Spring,0,Dry,12.6,85,0.4,2920,0.23,0.0,0.0,1251
2018-05-14 08:00:00,2018-05-14,8,Morning,Monday,5,0,Spring,0,Dry,13.8,79,0.9,3130,0.44,0.0,0.0,1997
2018-05-14 09:00:00,2018-05-14,9,Morning,Monday,5,0,Spring,0,Dry,15.1,74,0.6,4370,0.76,0.0,0.0,1106
2018-05-14 10:00:00,2018-05-14,10,Morning,Monday,5,0,Spring,0,Dry,16.6,67,0.9,4790,1.23,0.0,0.0,779
2018-05-14 11:00:00,2018-05-14,11,Morning,Monday,5,0,Spring,0,Dry,18.5,65,1.4,4630,2.07,0.0,0.0,946
2018-05-14 12:00:00,2018-05-14,12,Afternoon,Monday,5,0,Spring,0,Dry,20.0,62,1.8,4280,2.38,0.0,0.0,1095
2018-05-14 13:00:00,2018-05-14,13,Afternoon,Monday,5,0,Spring,0,Dry,21.8,59,1.9,4040,2.74,0.0,0.0,1051
2018-05-14 14:00:00,2018-05-14,14,Afternoon,Monday,5,0,Spring,0,Dry,23.1,56,1.6,3910,2.67,0.0,0.0,1124
2018-05-14 15:00:00,2018-05-14,15,Afternoon,Monday,5,0,Spring,0,Dry,24.0,59,1.6,3530,2.24,0.0,0.0,1171
2018-05-14 16:00:00,2018-05-14,16,Afternoon,Monday,5,0,Spring,0,Dry,24.3,54,2.6,3460,1.81,0.0,0.0,1433
2018-05-14 17:00:00,2018-05-14,17,Evening,Monday,5,0,Spring,0,Dry,24.4,51,1.9,4660,1.42,0.0,0.0,1891
2018-05-14 18:00:00,2018-05-14,18,Evening,Monday,5,0,Spring,0,Dry,23.6,48,3.1,6660,0.85,0.0,0.0,2906
2018-05-14 19:00:00,2018-05-14,19,Evening,Monday,5,0,Spring,0,Dry,22.7,56,1.8,5980,0.31,0.0,0.0,2236
2018-05-14 20:00:00,2018-05-14,20,Evening,Monday,5,0,Spring,0,Dry,21.4,64,2.1,4110,0.02,0.0,0.0,1965
2018-05-14 21:00:00,2018-05-14,21,Late night,Monday,5,0,Spring,0,Dry,20.5,67,1.4,3570,0.0,0.0,0.0,1885
2018-05-14 22:00:00,2018-05-14,22,Late night,Monday,5,0,Spring,0,Dry,19.6,71,0.6,3250,0.0,0.0,0.0,1648
2018-05-14 23:00:00,2018-05-14,23,Late night,Monday,5,0,Spring,0,Dry,18.8,73,0.8,2910,0.0,0.0,0.0,1071
2018-05-15 00:00:00,2018-05-15,0,Night,Tuesday,5,0,Spring,0,Dry,18.1,77,0.5,2870,0.0,0.0,0.0,764
2018-05-15 01:00:00,2018-05-15,1,Night,Tuesday,5,0,Spring,0,Dry,17.5,78,0.6,2770,0.0,0.0,0.0,563
2018-05-15 02:00:00,2018-05-15,2,Night,Tuesday,5,0,Spring,0,Dry,17.1,74,0.4,3500,0.0,0.0,0.0,372
2018-05-15 03:00:00,2018-05-15,3,Night,Tuesday,5,0,Spring,0,Dry,16.6,74,0.4,4020,0.0,0.0,0.0,241
2018-05-15 04:00:00,2018-05-15,4,Night,Tuesday,5,0,Spring,0,Dry,16.1,74,0.8,4400,0.0,0.0,0.0,170
2018-05-15 05:00:00,2018-05-15,5,Night,Tuesday,5,0,Spring,0,Dry,15.7,76,0.6,3300,0.0,0.0,0.0,182
2018-05-15 06:00:00,2018-05-15,6,Morning,Tuesday,5,0,Spring,0,Dry,15.4,84,0.8,2350,0.03,0.0,0.0,562
2018-05-15 07:00:00,2018-05-15,7,Morning,Tuesday,5,0,Spring,0,Dry,16.2,79,1.2,2390,0.36,0.0,0.0,1239
2018-05-15 08:00:00,2018-05-15,8,Morning,Tuesday,5,0,Spring,0,Dry,18.4,68,1.1,2540,0.88,0.0,0.0,2059
2018-05-15 09:00:00,2018-05-15,9,Morning,Tuesday,5,0,Spring,0,Dry,20.8,53,0.8,3810,1.58,0.0,0.0,1148
2018-05-15 10:00:00,2018-05-15,10,Morning,Tuesday,5,0,Spring,0,Dry,22.7,37,0.9,8790,2.18,0.0,0.0,832
2018-05-15 11:00:00,2018-05-15,11,Morning,Tuesday,5,0,Spring,0,Dry,24.8,36,1.8,9730,2.7,0.0,0.0,944
2018-05-15 12:00:00,2018-05-15,12,Afternoon,Tuesday,5,0,Spring,0,Dry,26.3,36,1.1,11330,2.88,0.0,0.0,1058
2018-05-15 13:00:00,2018-05-15,13,Afternoon,Tuesday,5,0,Spring,0,Dry,27.8,34,1.5,13060,3.14,0.0,0.0,1080
2018-05-15 14:00:00,2018-05-15,14,Afternoon,Tuesday,5,0,Spring,0,Dry,28.5,33,0.9,13480,2.51,0.0,0.0,1092
2018-05-15 15:00:00,2018-05-15,15,Afternoon,Tuesday,5,0,Spring,0,Dry,29.1,38,1.7,16020,1.89,0.0,0.0,1210
2018-05-15 16:00:00,2018-05-15,16,Afternoon,Tuesday,5,0,Spring,0,Dry,28.8,37,2.4,16290,1.44,0.0,0.0,1458
2018-05-15 17:00:00,2018-05-15,17,Evening,Tuesday,5,0,Spring,0,Dry,28.5,43,1.7,14040,1.06,0.0,0.0,1951
2018-05-15 18:00:00,2018-05-15,18,Evening,Tuesday,5,0,Spring,0,Dry,27.5,47,2.5,11130,0.43,0.0,0.0,2915
2018-05-15 19:00:00,2018-05-15,19,Evening,Tuesday,5,0,Spring,0,Dry,26.9,49,0.9,10630,0.1,0.0,0.0,2248
2018-05-15 20:00:00,2018-05-15,20,Evening,Tuesday,5,0,Spring,0,Dry,26.3,53,1.0,9080,0.0,0.0,0.0,1958
2018-05-15 21:00:00,2018-05-15,21,Late night,Tuesday,5,0,Spring,0,Dry,25.6,56,0.7,8840,0.0,0.0,0.0,1944
2018-05-15 22:00:00,2018-05-15,22,Late night,Tuesday,5,0,Spring,0,Dry,25.0,59,0.6,7420,0.0,0.0,0.0,1640
2018-05-15 23:00:00,2018-05-15,23,Late night,Tuesday,5,0,Spring,0,Dry,24.8,60,1.0,7950,0.0,0.0,0.0,848
2018-05-16 00:00:00,2018-05-16,0,Night,Wednesday,5,0,Spring,0,Dry,24.4,63,0.8,7450,0.0,0.0,0.0,662
2018-05-16 01:00:00,2018-05-16,1,Night,Wednesday,5,0,Spring,0,Dry,24.1,67,0.5,6860,0.0,0.0,0.0,502
2018-05-16 02:00:00,2018-05-16,2,Night,Wednesday,5,0,Spring,0,Rain,23.9,69,0.3,5310,0.0,0.2,0.0,145
2018-05-16 03:00:00,2018-05-16,3,Night,Wednesday,5,0,Spring,0,Rain,22.6,89,0.7,3270,0.0,0.8,0.0,166
2018-05-16 04:00:00,2018-05-16,4,Night,Wednesday,5,0,Spring,0,Dry,22.3,86,0.5,3870,0.0,0.0,0.0,124
2018-05-16 05:00:00,2018-05-16,5,Night,Wednesday,5,0,Spring,0,Dry,22.3,87,0.6,3990,0.0,0.0,0.0,52
2018-05-16 06:00:00,2018-05-16,6,Morning,Wednesday,5,0,Spring,0,Rain,22.1,94,0.9,2690,0.0,2.0,0.0,135
2018-05-16 07:00:00,2018-05-16,7,Morning,Wednesday,5,0,Spring,0,Dry,22.0,95,0.7,3420,0.0,0.0,0.0,367
2018-05-16 08:00:00,2018-05-16,8,Morning,Wednesday,5,0,Spring,0,Dry,22.4,93,1.2,6830,0.04,0.0,0.0,291
2018-05-16 09:00:00,2018-05-16,9,Morning,Wednesday,5,0,Spring,0,Rain,22.8,93,3.1,5690,0.06,4.0,0.0,97
2018-05-16 10:00:00,2018-05-16,10,Morning,Wednesday,5,0,Spring,0,Rain,22.8,95,1.7,1760,0.05,1.0,0.0,81
2018-05-16 11:00:00,2018-05-16,11,Morning,Wednesday,5,0,Spring,0,Dry,22.7,93,4.8,8320,0.17,0.0,0.0,243
2018-05-16 12:00:00,2018-05-16,12,Afternoon,Wednesday,5,0,Spring,0,Dry,22.9,87,4.0,14970,0.22,0.0,0.0,59
2018-05-16 13:00:00,2018-05-16,13,Afternoon,Wednesday,5,0,Spring,0,Rain,21.8,97,2.4,6820,0.06,35.0,0.0,151
2018-05-16 14:00:00,2018-05-16,14,Afternoon,Wednesday,5,0,Spring,0,Dry,22.0,96,2.9,13270,0.39,0.0,0.0,248
2018-05-16 15:00:00,2018-05-16,15,Afternoon,Wednesday,5,0,Spring,0,Dry,22.0,96,2.9,3130,0.2,0.0,0.0,240
2018-05-16 16:00:00,2018-05-16,16,Afternoon,Wednesday,5,0,Spring,0,Dry,21.8,97,1.8,2060,0.18,0.0,0.0,223
2018-05-16 17:00:00,2018-05-16,17,Evening,Wednesday,5,0,Spring,0,Rain,21.9,97,3.2,2070,0.14,0.5,0.0,304
2018-05-16 18:00:00,2018-05-16,18,Evening,Wednesday,5,0,Spring,0,Dry,21.9,97,2.1,1910,0.08,0.0,0.0,562
2018-05-16 19:00:00,2018-05-16,19,Evening,Wednesday,5,0,Spring,0,Dry,21.9,97,2.2,1960,0.01,0.0,0.0,404
2018-05-16 20:00:00,2018-05-16,20,Evening,Wednesday,5,0,Spring,0,Rain,21.8,97,2.2,1560,0.0,0.5,0.0,338
2018-05-16 21:00:00,2018-05-16,21,Late night,Wednesday,5,0,Spring,0,Rain,21.8,97,1.3,1600,0.0,0.5,0.0,398
2018-05-16 22:00:00,2018-05-16,22,Late night,Wednesday,5,0,Spring,0,Dry,21.9,97,1.5,1640,0.0,0.0,0.0,399
2018-05-16 23:00:00,2018-05-16,23,Late night,Wednesday,5,0,Spring,0,Dry,22.0,97,0.9,1580,0.0,0.0,0.0,225
2018-05-17 00:00:00,2018-05-17,0,Night,Thursday,5,0,Spring,0,Rain,22.0,97,1.6,1520,0.0,0.5,0.0,118
2018-05-17 01:00:00,2018-05-17,1,Night,Thursday,5,0,Spring,0,Rain,22.0,97,2.1,1920,0.0,0.5,0.0,144
2018-05-17 02:00:00,2018-05-17,2,Night,Thursday,5,0,Spring,0,Rain,21.8,97,1.3,1750,0.0,1.0,0.0,78
2018-05-17 03:00:00,2018-05-17,3,Night,Thursday,5,0,Spring,0,Rain,21.8,98,0.6,1130,0.0,2.5,0.0,38
2018-05-17 04:00:00,2018-05-17,4,Night,Thursday,5,0,Spring,0,Rain,19.2,98,2.4,19650,0.0,19.0,0.0,51
2018-05-17 05:00:00,2018-05-17,5,Night,Thursday,5,0,Spring,0,Dry,18.8,97,0.9,19270,0.0,0.0,0.0,54
2018-05-17 06:00:00,2018-05-17,6,Morning,Thursday,5,0,Spring,0,Dry,18.9,98,0.3,3380,0.0,0.0,0.0,69
2018-05-17 07:00:00,2018-05-17,7,Morning,Thursday,5,0,Spring,0,Dry,19.1,98,0.3,1250,0.0,0.0,0.0,80
2018-05-17 08:00:00,2018-05-17,8,Morning,Thursday,5,0,Spring,0,Rain,19.7,98,0.5,19580,0.12,13.5,0.0,152
2018-05-17 09:00:00,2018-05-17,9,Morning,Thursday,5,0,Spring,0,Rain,19.7,98,0.5,6590,0.05,10.0,0.0,28
2018-05-17 10:00:00,2018-05-17,10,Morning,Thursday,5,0,Spring,0,Rain,20.1,98,1.2,8850,0.13,2.0,0.0,141
2018-05-17 11:00:00,2018-05-17,11,Morning,Thursday,5,0,Spring,0,Rain,20.4,98,0.9,3000,0.25,2.5,0.0,182
2018-05-17 12:00:00,2018-05-17,12,Afternoon,Thursday,5,0,Spring,0,Rain,21.7,96,0.8,17730,0.81,1.5,0.0,467
2018-05-17 13:00:00,2018-05-17,13,Afternoon,Thursday,5,0,Spring,0,Dry,23.4,83,1.7,19440,1.5,0.0,0.0,592
2018-05-17 14:00:00,2018-05-17,14,Afternoon,Thursday,5,0,Spring,0,Dry,23.4,81,0.6,19210,0.5,0.0,0.0,352
2018-05-17 15:00:00,2018-05-17,15,Afternoon,Thursday,5,0,Spring,0,Rain,22.8,95,1.6,2940,0.11,0.5,0.0,186
2018-05-17 16:00:00,2018-05-17,16,Afternoon,Thursday,5,0,Spring,0,Dry,22.9,95,0.4,3850,0.31,0.0,0.0,102
2018-05-17 17:00:00,2018-05-17,17,Evening,Thursday,5,0,Spring,0,Rain,22.7,96,0.4,2490,0.11,2.5,0.0,131
2018-05-17 18:00:00,2018-05-17,18,Evening,Thursday,5,0,Spring,0,Rain,22.6,97,1.1,3040,0.07,1.5,0.0,431
2018-05-17 19:00:00,2018-05-17,19,Evening,Thursday,5,0,Spring,0,Dry,22.3,96,2.6,1910,0.0,0.0,0.0,29
2018-05-17 20:00:00,2018-05-17,20,Evening,Thursday,5,0,Spring,0,Rain,21.3,97,2.8,3880,0.0,12.5,0.0,17
2018-05-17 21:00:00,2018-05-17,21,Late night,Thursday,5,0,Spring,0,Rain,20.5,97,1.1,7260,0.0,4.0,0.0,18
2018-05-17 22:00:00,2018-05-17,22,Late night,Thursday,5,0,Spring,0,Rain,20.2,98,0.5,4680,0.0,6.0,0.0,26
2018-05-17 23:00:00,2018-05-17,23,Late night,Thursday,5,0,Spring,0,Rain,20.0,98,1.8,5890,0.0,2.5,0.0,35
2018-05-18 00:00:00,2018-05-18,0,Night,Friday,5,0,Spring,0,Rain,19.3,97,1.8,5230,0.0,1.0,0.0,129
2018-05-18 01:00:00,2018-05-18,1,Night,Friday,5,0,Spring,0,Rain,19.0,97,1.5,2780,0.0,1.0,0.0,116
2018-05-18 02:00:00,2018-05-18,2,Night,Friday,5,0,Spring,0,Rain,18.8,98,1.5,2370,0.0,0.5,0.0,48
2018-05-18 03:00:00,2018-05-18,3,Night,Friday,5,0,Spring,0,Rain,18.3,98,1.6,3200,0.0,2.0,0.0,47
2018-05-18 04:00:00,2018-05-18,4,Night,Friday,5,0,Spring,0,Rain,18.1,98,1.7,2230,0.0,1.0,0.0,22
2018-05-18 05:00:00,2018-05-18,5,Night,Friday,5,0,Spring,0,Rain,17.8,98,1.0,4570,0.0,0.5,0.0,29
2018-05-18 06:00:00,2018-05-18,6,Morning,Friday,5,0,Spring,0,Dry,17.4,98,0.3,2340,0.0,0.0,0.0,77
2018-05-18 07:00:00,2018-05-18,7,Morning,Friday,5,0,Spring,0,Rain,16.6,98,0.6,2190,0.01,0.5,0.0,210
2018-05-18 08:00:00,2018-05-18,8,Morning,Friday,5,0,Spring,0,Dry,16.4,98,0.3,5140,0.11,0.0,0.0,400
2018-05-18 09:00:00,2018-05-18,9,Morning,Friday,5,0,Spring,0,Rain,16.6,98,0.6,3010,0.18,0.5,0.0,427
2018-05-18 10:00:00,2018-05-18,10,Morning,Friday,5,0,Spring,0,Dry,16.3,97,1.0,6930,0.37,0.0,0.0,454
2018-05-18 11:00:00,2018-05-18,11,Morning,Friday,5,0,Spring,0,Dry,16.6,96,0.7,5390,0.41,0.0,0.0,352
2018-05-18 12:00:00,2018-05-18,12,Afternoon,Friday,5,0,Spring,0,Dry,16.6,96,0.8,4300,0.34,0.0,0.0,185
2018-05-18 13:00:00,2018-05-18,13,Afternoon,Friday,5,0,Spring,0,Rain,16.7,93,1.0,13730,0.72,0.5,0.0,509
2018-05-18 14:00:00,2018-05-18,14,Afternoon,Friday,5,0,Spring,0,Dry,16.7,88,1.5,17600,0.72,0.0,0.0,697
2018-05-18 15:00:00,2018-05-18,15,Afternoon,Friday,5,0,Spring,0,Dry,16.7,85,1.2,20000,0.49,0.0,0.0,906
2018-05-18 16:00:00,2018-05-18,16,Afternoon,Friday,5,0,Spring,0,Dry,17.0,82,1.9,20000,0.84,0.0,0.0,1182
2018-05-18 17:00:00,2018-05-18,17,Evening,Friday,5,0,Spring,0,Dry,17.2,81,1.2,20000,0.57,0.0,0.0,1551
2018-05-18 18:00:00,2018-05-18,18,Evening,Friday,5,0,Spring,0,Dry,17.5,79,1.5,20000,0.57,0.0,0.0,2261
2018-05-18 19:00:00,2018-05-18,19,Evening,Friday,5,0,Spring,0,Dry,17.0,76,1.5,20000,0.29,0.0,0.0,1751
2018-05-18 20:00:00,2018-05-18,20,Evening,Friday,5,0,Spring,0,Dry,16.2,76,2.1,20000,0.02,0.0,0.0,1386
2018-05-18 21:00:00,2018-05-18,21,Late night,Friday,5,0,Spring,0,Dry,15.3,73,2.3,20000,0.0,0.0,0.0,1263
2018-05-18 22:00:00,2018-05-18,22,Late night,Friday,5,0,Spring,0,Dry,14.2,73,1.9,20000,0.0,0.0,0.0,1221
2018-05-18 23:00:00,2018-05-18,23,Late night,Friday,5,0,Spring,0,Dry,13.2,68,1.8,20000,0.0,0.0,0.0,864
2018-05-19 00:00:00,2018-05-19,0,Night,Saturday,5,1,Spring,0,Dry,12.2,67,1.2,20000,0.0,0.0,0.0,689
2018-05-19 01:00:00,2018-05-19,1,Night,Saturday,5,1,Spring,0,Dry,11.4,74,1.3,20000,0.0,0.0,0.0,676
2018-05-19 02:00:00,2018-05-19,2,Night,Saturday,5,1,Spring,0,Dry,11.1,74,1.9,20000,0.0,0.0,0.0,526
2018-05-19 03:00:00,2018-05-19,3,Night,Saturday,5,1,Spring,0,Dry,10.7,73,1.3,20000,0.0,0.0,0.0,320
2018-05-19 04:00:00,2018-05-19,4,Night,Saturday,5,1,Spring,0,Dry,10.5,73,1.2,20000,0.0,0.0,0.0,213
2018-05-19 05:00:00,2018-05-19,5,Night,Saturday,5,1,Spring,0,Dry,10.4,71,1.1,20000,0.0,0.0,0.0,198
2018-05-19 06:00:00,2018-05-19,6,Morning,Saturday,5,1,Spring,0,Dry,10.5,70,1.0,20000,0.03,0.0,0.0,234
2018-05-19 07:00:00,2018-05-19,7,Morning,Saturday,5,1,Spring,0,Dry,11.4,0,1.4,20000,0.46,0.0,0.0,436
2018-05-19 08:00:00,2018-05-19,8,Morning,Saturday,5,1,Spring,0,Dry,13.7,57,1.4,20000,1.28,0.0,0.0,766
2018-05-19 09:00:00,2018-05-19,9,Morning,Saturday,5,1,Spring,0,Dry,15.7,49,1.6,20000,2.0,0.0,0.0,932
2018-05-19 10:00:00,2018-05-19,10,Morning,Saturday,5,1,Spring,0,Dry,17.2,45,2.1,20000,2.61,0.0,0.0,1051
2018-05-19 11:00:00,2018-05-19,11,Morning,Saturday,5,1,Spring,0,Dry,19.0,44,1.4,20000,3.12,0.0,0.0,1290
2018-05-19 12:00:00,2018-05-19,12,Afternoon,Saturday,5,1,Spring,0,Dry,20.5,42,2.1,20000,3.42,0.0,0.0,1573
2018-05-19 13:00:00,2018-05-19,13,Afternoon,Saturday,5,1,Spring,0,Dry,21.9,39,2.0,20000,3.52,0.0,0.0,1865
2018-05-19 14:00:00,2018-05-19,14,Afternoon,Saturday,5,1,Spring,0,Dry,22.8,39,2.6,19830,3.39,0.0,0.0,2128
2018-05-19 15:00:00,2018-05-19,15,Afternoon,Saturday,5,1,Spring,0,Dry,23.9,37,1.6,20000,3.07,0.0,0.0,2268
2018-05-19 16:00:00,2018-05-19,16,Afternoon,Saturday,5,1,Spring,0,Dry,24.5,34,1.5,20000,2.54,0.0,0.0,2479
2018-05-19 17:00:00,2018-05-19,17,Evening,Saturday,5,1,Spring,0,Dry,24.5,35,1.8,19270,1.93,0.0,0.0,2355
2018-05-19 18:00:00,2018-05-19,18,Evening,Saturday,5,1,Spring,0,Dry,24.0,34,1.7,20000,1.22,0.0,0.0,2439
2018-05-19 19:00:00,2018-05-19,19,Evening,Saturday,5,1,Spring,0,Dry,22.6,34,1.5,20000,0.51,0.0,0.0,2140
2018-05-19 20:00:00,2018-05-19,20,Evening,Saturday,5,1,Spring,0,Dry,20.9,34,1.4,20000,0.03,0.0,0.0,1872
2018-05-19 21:00:00,2018-05-19,21,Late night,Saturday,5,1,Spring,0,Dry,19.5,34,1.3,20000,0.0,0.0,0.0,1780
2018-05-19 22:00:00,2018-05-19,22,Late night,Saturday,5,1,Spring,0,Dry,18.4,34,1.2,20000,0.0,0.0,0.0,1595
2018-05-19 23:00:00,2018-05-19,23,Late night,Saturday,5,1,Spring,0,Dry,17.1,37,1.3,20000,0.0,0.0,0.0,1169
2018-05-20 00:00:00,2018-05-20,0,Night,Sunday,5,1,Spring,0,Dry,15.8,41,1.2,20000,0.0,0.0,0.0,986
2018-05-20 01:00:00,2018-05-20,1,Night,Sunday,5,1,Spring,0,Dry,14.7,43,1.2,20000,0.0,0.0,0.0,713
2018-05-20 02:00:00,2018-05-20,2,Night,Sunday,5,1,Spring,0,Dry,13.9,43,0.9,20000,0.0,0.0,0.0,473
2018-05-20 03:00:00,2018-05-20,3,Night,Sunday,5,1,Spring,0,Dry,13.5,41,1.0,20000,0.0,0.0,0.0,347
2018-05-20 04:00:00,2018-05-20,4,Night,Sunday,5,1,Spring,0,Dry,12.8,44,0.8,20000,0.0,0.0,0.0,205
2018-05-20 05:00:00,2018-05-20,5,Night,Sunday,5,1,Spring,0,Dry,12.1,47,1.6,20000,0.0,0.0,0.0,160
2018-05-20 06:00:00,2018-05-20,6,Morning,Sunday,5,1,Spring,0,Dry,11.6,46,0.8,20000,0.05,0.0,0.0,190
2018-05-20 07:00:00,2018-05-20,7,Morning,Sunday,5,1,Spring,0,Dry,12.3,43,0.6,20000,0.3,0.0,0.0,341
2018-05-20 08:00:00,2018-05-20,8,Morning,Sunday,5,1,Spring,0,Dry,14.1,38,1.0,20000,0.72,0.0,0.0,524
2018-05-20 09:00:00,2018-05-20,9,Morning,Sunday,5,1,Spring,0,Dry,16.0,34,1.3,20000,1.0,0.0,0.0,676
2018-05-20 10:00:00,2018-05-20,10,Morning,Sunday,5,1,Spring,0,Dry,17.0,37,1.4,20000,0.94,0.0,0.0,899
2018-05-20 11:00:00,2018-05-20,11,Morning,Sunday,5,1,Spring,0,Dry,18.7,30,1.9,20000,1.66,0.0,0.0,1013
2018-05-20 12:00:00,2018-05-20,12,Afternoon,Sunday,5,1,Spring,0,Dry,18.8,31,1.2,20000,0.92,0.0,0.0,1313
2018-05-20 13:00:00,2018-05-20,13,Afternoon,Sunday,5,1,Spring,0,Dry,19.9,33,1.4,20000,1.28,0.0,0.0,1559
2018-05-20 14:00:00,2018-05-20,14,Afternoon,Sunday,5,1,Spring,0,Dry,20.3,30,1.8,20000,1.01,0.0,0.0,1680
2018-05-20 15:00:00,2018-05-20,15,Afternoon,Sunday,5,1,Spring,0,Dry,21.0,28,1.7,20000,1.16,0.0,0.0,1999
2018-05-20 16:00:00,2018-05-20,16,Afternoon,Sunday,5,1,Spring,0,Dry,22.2,23,2.2,20000,1.66,0.0,0.0,2143
2018-05-20 17:00:00,2018-05-20,17,Evening,Sunday,5,1,Spring,0,Dry,22.4,23,2.4,20000,1.89,0.0,0.0,2310
2018-05-20 18:00:00,2018-05-20,18,Evening,Sunday,5,1,Spring,0,Dry,22.2,22,1.8,20000,1.25,0.0,0.0,2403
2018-05-20 19:00:00,2018-05-20,19,Evening,Sunday,5,1,Spring,0,Dry,20.8,24,2.0,20000,0.56,0.0,0.0,2145
